1.5274644e-01	1.6272726e-01	1.7555042e-01	1.8367092e-01	1.8926877e-01	2.0459708e-01	2.1822726e-01	2.2194839e-01	2.2195191e-01	2.2777081e-01	6.4613190e-01	6.4721594e-01	6.3382918e-01	6.3822017e-01	6.5692228e-01	6.6137969e-01	6.6529791e-01	6.6903850e-01	6.7359310e-01	6.9186668e-01	5.4607046e-01	5.4360841e-01	5.4633408e-01	5.5048462e-01	5.5026871e-01	5.3395647e-01	5.2569487e-01	5.3287914e-01	5.3414118e-01	5.3424242e-01	7.1011103e-01	7.0183917e-01	6.9463392e-01	6.9303721e-01	6.8889043e-01	6.8291529e-01	6.7630066e-01	6.7542938e-01	6.7754677e-01	6.8167598e-01	1.0000000e+00
3.4598932e-01	3.5014272e-01	3.4210729e-01	3.4689751e-01	3.4943068e-01	3.6119632e-01	3.7149469e-01	3.7307739e-01	3.6722561e-01	3.6625190e-01	7.9931826e-01	7.9925507e-01	8.0367116e-01	8.0761694e-01	8.0541307e-01	8.1644392e-01	8.2248206e-01	8.1124670e-01	7.8414838e-01	7.7594369e-01	7.0506074e-01	7.0258987e-01	6.9368906e-01	6.9255379e-01	7.1303375e-01	7.2028727e-01	7.2214221e-01	7.1679371e-01	7.0724661e-01	7.0500596e-01	7.3407455e-01	7.3236812e-01	7.2973392e-01	7.2835925e-01	7.3743386e-01	7.4073988e-01	7.4336497e-01	7.4835052e-01	7.4600344e-01	7.4438880e-01	1.0000000e+00
2.4630293e-01	2.7502840e-01	3.0913720e-01	3.3940986e-01	3.3898212e-01	3.4663731e-01	3.4487225e-01	3.5235070e-01	3.4635110e-01	3.3263482e-01	7.2142813e-01	7.3481582e-01	7.6207115e-01	7.6783635e-01	7.6976913e-01	7.7556840e-01	7.5575947e-01	7.5547562e-01	7.5990970e-01	7.2394328e-01	6.3210324e-01	6.4027402e-01	6.5694720e-01	6.6873836e-01	6.8084566e-01	7.0115363e-01	7.1171140e-01	7.2581230e-01	7.1817702e-01	7.1804994e-01	7.1446407e-01	7.2404805e-01	7.2734746e-01	7.2868772e-01	7.3399510e-01	7.4056682e-01	7.4797993e-01	7.5660216e-01	7.5761706e-01	7.5632550e-01	1.0000000e+00
1.1610541e-01	1.2796419e-01	1.4201074e-01	1.6058718e-01	1.6530596e-01	1.6399561e-01	1.6414318e-01	1.9231398e-01	2.1171242e-01	2.4008074e-01	6.6459321e-01	6.8209487e-01	7.0362486e-01	7.2539089e-01	7.2180272e-01	7.1620585e-01	7.1419750e-01	7.2204697e-01	7.4779570e-01	7.7782451e-01	5.6189338e-01	5.6827375e-01	5.7825668e-01	5.8345991e-01	5.8571729e-01	5.9703626e-01	5.8455761e-01	5.8874987e-01	5.9598464e-01	6.0642313e-01	6.9947327e-01	7.0056055e-01	7.0399814e-01	6.9950156e-01	6.9475069e-01	6.9451451e-01	6.8477528e-01	6.8831218e-01	6.9427793e-01	7.0364970e-01	1.0000000e+00
2.5601096e-01	2.5269115e-01	2.3644773e-01	2.2667862e-01	2.2825669e-01	2.3073478e-01	2.2884945e-01	2.3317167e-01	2.3041666e-01	2.3285588e-01	7.8241224e-01	7.8406353e-01	7.6928960e-01	7.5935610e-01	7.4826075e-01	7.4896965e-01	7.4583406e-01	7.4989659e-01	7.5615152e-01	7.6636434e-01	6.5740716e-01	6.6568249e-01	6.6234969e-01	6.6531756e-01	6.5255033e-01	6.5127401e-01	6.5674386e-01	6.5738840e-01	6.5853844e-01	6.5406961e-01	7.0566837e-01	7.1155755e-01	7.1361743e-01	7.1017197e-01	7.0263381e-01	6.9686083e-01	6.9969231e-01	7.0107451e-01	7.0160950e-01	7.0135615e-01	1.0000000e+00
2.1157411e-01	2.1702689e-01	2.1868303e-01	2.2141018e-01	2.1330609e-01	2.1523529e-01	2.0620146e-01	2.1563965e-01	2.3987767e-01	2.6025861e-01	7.6880020e-01	7.7146549e-01	7.6132425e-01	7.6464761e-01	7.6660849e-01	7.7260168e-01	7.6732544e-01	7.8761988e-01	8.2250764e-01	8.4820477e-01	5.6146025e-01	5.6662463e-01	5.6356665e-01	5.5456313e-01	5.5961012e-01	5.5147286e-01	5.2889816e-01	5.2549282e-01	5.3637383e-01	5.6311382e-01	7.3051461e-01	7.2950035e-01	7.2813532e-01	7.2250661e-01	7.1802126e-01	7.1191279e-01	7.0100591e-01	7.0216188e-01	7.0412812e-01	7.2115406e-01	1.0000000e+00
2.2652860e-01	2.5627401e-01	2.6244477e-01	2.5952577e-01	2.6012162e-01	2.7100378e-01	2.1942149e-01	1.9381111e-01	1.7372523e-01	1.5160329e-01	6.9784787e-01	7.0185404e-01	7.0613929e-01	6.9627503e-01	7.0168353e-01	6.9825565e-01	6.6603423e-01	6.4361512e-01	6.2760860e-01	6.2329127e-01	6.0721272e-01	6.2172639e-01	6.2653919e-01	6.2241119e-01	6.2947550e-01	6.3291913e-01	6.1854212e-01	6.0212503e-01	5.9869157e-01	5.9828750e-01	7.4455639e-01	7.5190787e-01	7.5176219e-01	7.5091976e-01	7.5589128e-01	7.5417918e-01	7.4346066e-01	7.3551336e-01	7.2767427e-01	7.2469177e-01	1.0000000e+00
1.8495480e-01	1.9188353e-01	1.9815925e-01	2.0680647e-01	1.9949888e-01	2.0621203e-01	2.1466258e-01	2.1937546e-01	2.3043702e-01	2.3034329e-01	6.2640811e-01	6.3124989e-01	6.2557770e-01	6.5620647e-01	6.4591412e-01	6.4800884e-01	6.5971342e-01	6.6566011e-01	6.5898272e-01	6.5289549e-01	5.4914355e-01	5.6597128e-01	5.8202113e-01	6.0523648e-01	6.1813588e-01	6.2563306e-01	6.2083986e-01	6.2214378e-01	6.2143636e-01	6.1157529e-01	6.9333628e-01	6.9927026e-01	7.0695043e-01	7.1451989e-01	7.2513554e-01	7.3147283e-01	7.2711631e-01	7.2392565e-01	7.2143965e-01	7.2347558e-01	1.0000000e+00
4.5700900e-02	5.8305372e-02	6.7531911e-02	8.3956248e-02	1.0595974e-01	1.2630483e-01	1.3273195e-01	1.4023195e-01	1.4963018e-01	1.4762931e-01	5.5790635e-01	5.6773135e-01	5.7730468e-01	5.8968333e-01	6.0370581e-01	6.2032870e-01	6.3296467e-01	6.4366116e-01	6.4685236e-01	6.4816477e-01	5.0553611e-01	5.0766655e-01	5.0348284e-01	5.1224309e-01	5.1362107e-01	5.1769682e-01	5.2544949e-01	5.3797438e-01	5.4812172e-01	5.4585117e-01	6.6660258e-01	6.6851486e-01	6.6452538e-01	6.7300607e-01	6.7645154e-01	6.8023800e-01	6.8434147e-01	6.9012609e-01	6.9725092e-01	6.9768686e-01	1.0000000e+00
7.2474379e-03	4.4601441e-03	1.2538774e-02	2.2574555e-02	3.1424933e-02	4.7366934e-02	5.7039192e-02	7.2294633e-02	7.5541755e-02	8.3277444e-02	6.0862073e-01	6.0837310e-01	6.0531257e-01	6.0563186e-01	6.0949650e-01	6.2017281e-01	6.3664557e-01	6.5841825e-01	6.5040943e-01	6.2736205e-01	4.4296244e-01	4.3477853e-01	4.2360050e-01	4.2088511e-01	4.2231096e-01	4.3353590e-01	4.5242013e-01	4.8137266e-01	4.8606258e-01	4.8454481e-01	6.4739552e-01	6.4827898e-01	6.4867856e-01	6.4398146e-01	6.3759540e-01	6.3790051e-01	6.4274203e-01	6.5077184e-01	6.5176130e-01	6.5677539e-01	1.0000000e+00
