2.3776995e-01	2.6503824e-01	2.7706622e-01	2.9129436e-01	3.0282142e-01	3.1980938e-01	3.4428064e-01	3.6485920e-01	3.8408132e-01	3.8233878e-01	6.8589545e-01	6.9013590e-01	7.0287754e-01	7.1609687e-01	7.1900966e-01	7.1543707e-01	7.3032742e-01	7.3285443e-01	7.4214860e-01	7.5041833e-01	6.7988534e-01	6.9553876e-01	7.0128866e-01	7.0830394e-01	7.2228802e-01	7.2326557e-01	7.3925742e-01	7.5390747e-01	7.6198694e-01	7.6260733e-01	7.3549946e-01	7.3535885e-01	7.3504221e-01	7.3520700e-01	7.3365937e-01	7.3770472e-01	7.3922141e-01	7.3465424e-01	7.3252396e-01	7.3030417e-01	1.0000000e+00
2.8239704e-01	2.9539354e-01	3.0782267e-01	3.1739696e-01	3.3141625e-01	3.4204833e-01	3.4490910e-01	3.4306676e-01	3.3194204e-01	3.4176557e-01	6.4132746e-01	6.4783345e-01	6.6985841e-01	6.9253758e-01	7.0069445e-01	7.0649751e-01	7.2292152e-01	7.3463413e-01	7.5218389e-01	7.5204819e-01	5.9701159e-01	5.8820384e-01	5.9352737e-01	6.0624715e-01	6.2375844e-01	6.3903994e-01	6.4232073e-01	6.3486042e-01	6.3542480e-01	6.4567980e-01	6.7226115e-01	6.7865154e-01	6.8175664e-01	6.8919269e-01	6.9589178e-01	7.0006898e-01	7.0526837e-01	7.0545353e-01	7.0819770e-01	7.1247288e-01	1.0000000e+00
2.0790080e-01	2.1764586e-01	2.3108026e-01	2.4755726e-01	2.5474782e-01	2.6898969e-01	2.7393393e-01	2.8741351e-01	2.8618722e-01	2.9577968e-01	5.7920536e-01	5.7847602e-01	5.7411338e-01	5.8827934e-01	5.8753067e-01	5.9260281e-01	5.8325415e-01	5.7791009e-01	5.8804534e-01	6.0444447e-01	6.4391848e-01	6.4932803e-01	6.4627832e-01	6.4868426e-01	6.5369046e-01	6.5781157e-01	6.5533531e-01	6.6188495e-01	6.7335385e-01	6.8540206e-01	6.4337928e-01	6.4334378e-01	6.4336936e-01	6.4382512e-01	6.4995738e-01	6.5893209e-01	6.6224961e-01	6.6264701e-01	6.6986700e-01	6.7450283e-01	1.0000000e+00
1.5363807e-01	1.6655261e-01	1.8850003e-01	2.0573961e-01	2.2386504e-01	2.2854235e-01	2.3544952e-01	2.4520919e-01	2.5179360e-01	2.5811759e-01	5.2320107e-01	5.2643816e-01	5.3737679e-01	5.5061627e-01	5.5276471e-01	5.6196789e-01	5.6728160e-01	5.8359914e-01	5.9018885e-01	5.8664042e-01	6.3684912e-01	6.4073672e-01	6.5132731e-01	6.6123111e-01	6.6642037e-01	6.6280802e-01	6.6375275e-01	6.6993903e-01	6.7664485e-01	6.7838745e-01	6.6030970e-01	6.6096438e-01	6.7057158e-01	6.7309581e-01	6.7244325e-01	6.6740078e-01	6.7285903e-01	6.8307458e-01	6.8489120e-01	6.8417761e-01	1.0000000e+00
1.7170601e-01	1.8493059e-01	1.9311291e-01	2.0691007e-01	2.1293698e-01	2.0072368e-01	2.0245832e-01	1.9556393e-01	1.7941900e-01	1.7456831e-01	4.9712322e-01	4.9080538e-01	4.9547413e-01	4.7726747e-01	4.7468158e-01	4.7629985e-01	4.7273674e-01	4.6159138e-01	4.5259404e-01	4.5423383e-01	6.4322445e-01	6.4446386e-01	6.4771597e-01	6.3997060e-01	6.3185242e-01	6.2886557e-01	6.3716747e-01	6.4522712e-01	6.4624450e-01	6.5015273e-01	6.5110616e-01	6.5599590e-01	6.5987209e-01	6.5939386e-01	6.5688666e-01	6.5593737e-01	6.7116986e-01	6.6578888e-01	6.5754407e-01	6.6013962e-01	1.0000000e+00
1.8177243e-01	1.8439601e-01	1.8713793e-01	1.8214058e-01	1.9095303e-01	1.9149341e-01	2.0117150e-01	2.1710205e-01	2.2577392e-01	2.4134622e-01	4.9148670e-01	4.7967218e-01	4.7738076e-01	4.7256534e-01	4.6255913e-01	4.6987932e-01	4.7101396e-01	4.7481151e-01	4.8339174e-01	5.0827893e-01	6.2136760e-01	6.1817123e-01	6.1642710e-01	6.1850131e-01	6.2946536e-01	6.3407203e-01	6.4263027e-01	6.5776701e-01	6.7224030e-01	6.7468435e-01	6.3114645e-01	6.2560725e-01	6.2365882e-01	6.2302272e-01	6.2742112e-01	6.2893108e-01	6.3059955e-01	6.3796791e-01	6.4556971e-01	6.4555503e-01	1.0000000e+00
1.9569677e-01	2.1544406e-01	2.2728268e-01	2.4216901e-01	2.6844431e-01	2.8239570e-01	2.9856324e-01	3.0665347e-01	3.2299099e-01	3.3816565e-01	5.6603890e-01	5.5344047e-01	5.6672942e-01	5.7495907e-01	5.8199770e-01	5.9569404e-01	5.9927638e-01	5.9578045e-01	5.9398267e-01	5.9028789e-01	7.1873316e-01	7.2583566e-01	7.4155889e-01	7.5314736e-01	7.7301482e-01	7.7913832e-01	7.9458432e-01	8.0296578e-01	7.9864611e-01	8.0372418e-01	6.9674968e-01	7.0008365e-01	7.0325288e-01	7.0978675e-01	7.1734055e-01	7.0814918e-01	7.1556378e-01	7.2065108e-01	7.2095114e-01	7.1772195e-01	1.0000000e+00
3.4281300e-01	3.6027606e-01	3.8050341e-01	3.8448818e-01	3.8090152e-01	3.8313707e-01	3.9940862e-01	4.1278935e-01	4.1510744e-01	4.2527276e-01	6.1900440e-01	6.1112732e-01	6.2995766e-01	6.4427774e-01	6.3304046e-01	6.1116123e-01	6.0508212e-01	5.9633713e-01	6.0319077e-01	6.0962062e-01	6.0277502e-01	6.0536888e-01	6.0668633e-01	6.0400789e-01	5.9686143e-01	5.8541596e-01	5.8095813e-01	5.8194523e-01	5.8902319e-01	5.8703511e-01	6.7369548e-01	6.7835340e-01	6.8423117e-01	6.8657949e-01	6.8292130e-01	6.8305633e-01	6.8972669e-01	6.9123577e-01	6.9101312e-01	6.9220949e-01	1.0000000e+00
5.0720867e-01	5.1612616e-01	5.1305605e-01	5.0532080e-01	4.9519245e-01	4.9317774e-01	5.0435255e-01	4.9649181e-01	4.8810095e-01	4.7513157e-01	6.9871261e-01	7.0566193e-01	7.0440087e-01	7.0269117e-01	7.0237317e-01	6.9285499e-01	6.7120931e-01	6.5969017e-01	6.6443157e-01	6.6139850e-01	7.6534089e-01	7.8166240e-01	7.7190141e-01	7.7206995e-01	7.7827080e-01	7.7928062e-01	7.8038632e-01	7.7077174e-01	7.6650816e-01	7.6334822e-01	7.1316868e-01	7.1086003e-01	7.0765018e-01	7.0131313e-01	7.0078228e-01	6.9651512e-01	6.9290038e-01	6.8340629e-01	6.8260319e-01	6.8159978e-01	1.0000000e+00
2.0178602e-01	2.1364779e-01	2.2749467e-01	2.3581621e-01	2.3149483e-01	2.2904422e-01	2.2916779e-01	2.4436789e-01	2.6294804e-01	2.6885091e-01	4.7343276e-01	4.9582620e-01	4.9451083e-01	4.9509369e-01	4.9627215e-01	5.0154889e-01	5.0468623e-01	5.2164382e-01	5.4219506e-01	5.3797292e-01	7.0146453e-01	7.0984808e-01	7.1133624e-01	7.0751397e-01	7.0651290e-01	7.1038775e-01	7.0764288e-01	7.0456985e-01	7.0085517e-01	6.9278343e-01	6.5444782e-01	6.6007241e-01	6.6461844e-01	6.6631288e-01	6.6791809e-01	6.7410763e-01	6.6667763e-01	6.7197722e-01	6.7901771e-01	6.7302433e-01	1.0000000e+00
2.3001142e-01	2.3793311e-01	2.4912860e-01	2.5706601e-01	2.8348440e-01	3.0482370e-01	3.1733807e-01	3.3088261e-01	3.2823875e-01	3.2743742e-01	8.3013899e-01	8.2208595e-01	8.0835311e-01	7.9627041e-01	7.8656672e-01	7.8550853e-01	7.8743084e-01	7.7472141e-01	7.4128769e-01	7.1312340e-01	7.7886575e-01	7.8024338e-01	7.7956797e-01	7.9078483e-01	7.9543892e-01	8.0064880e-01	8.0076322e-01	7.8709196e-01	7.7126282e-01	7.5194355e-01	7.1686433e-01	7.2233652e-01	7.2639439e-01	7.2910134e-01	7.3092945e-01	7.3121695e-01	7.3097463e-01	7.2914238e-01	7.2130331e-01	7.1513713e-01	1.0000000e+00
2.6671872e-01	2.7944744e-01	2.6502796e-01	2.7727009e-01	2.8796052e-01	2.8246247e-01	2.8533092e-01	2.9960482e-01	3.0815892e-01	3.0640859e-01	4.8108418e-01	4.8417220e-01	4.8138571e-01	4.9897313e-01	5.1109638e-01	5.2049047e-01	5.1602149e-01	5.3307373e-01	5.3760731e-01	5.3485115e-01	7.1925633e-01	7.2491852e-01	7.2257443e-01	7.2916117e-01	7.2806974e-01	7.3284863e-01	7.3740663e-01	7.4381028e-01	7.4647364e-01	7.2654091e-01	7.0871648e-01	7.0971242e-01	7.0775123e-01	7.0717239e-01	7.0948231e-01	7.1472498e-01	7.1875823e-01	7.1770732e-01	7.2213425e-01	7.2069405e-01	1.0000000e+00
0.0000000e+00	2.4503279e-02	3.7174044e-02	5.0575367e-02	8.3889775e-02	9.4230426e-02	1.0379900e-01	1.2089449e-01	1.3047187e-01	1.4223451e-01	5.9151039e-01	6.0081796e-01	6.0833166e-01	6.1438348e-01	6.5081331e-01	6.6856140e-01	6.7540729e-01	6.7379278e-01	6.7098837e-01	6.8899076e-01	4.5611104e-01	4.7071814e-01	4.7945361e-01	4.9337455e-01	5.1673304e-01	5.3015511e-01	5.4077939e-01	5.6513810e-01	5.7487205e-01	5.7418582e-01	5.9311885e-01	6.0260075e-01	6.0655702e-01	6.1580597e-01	6.2680749e-01	6.3079992e-01	6.2919419e-01	6.3260784e-01	6.4050319e-01	6.4518900e-01	1.0000000e+00
