0.14790452	0.15739469	0.16688195	0.17965804	0.17644204	0.18084933	0.18301962	0.18345704	0.1853625	0.18615598	0.63909391	0.65543668	0.65608705	0.65592463	0.65792094	0.66825997	0.66194445	0.66057729	0.66263263	0.66121275	0.63008869	0.61879449	0.62198309	0.61508281	0.61104398	0.62034442	0.63122121	0.63368171	0.62858117	0.62592442	0.56413818	0.56892189	0.56752203	0.56775288	0.56568049	0.56267691	0.55960293	0.56190278	0.56550236	0.55998079	1.0000000e+00
0.11003109	0.11597054	0.12326299	0.12355218	0.12487	0.12789382	0.12690964	0.12786768	0.13158341	0.15467591	0.5968928	0.60415676	0.61378298	0.63071955	0.63578026	0.63672671	0.63392303	0.63971063	0.64209185	0.67105365	0.46318707	0.468862	0.48865061	0.48624665	0.46634526	0.46881533	0.465945	0.4516934	0.45967728	0.47450505	0.44648872	0.45219822	0.45383611	0.46086877	0.44999673	0.44875624	0.44118301	0.4404032	0.44359107	0.45103615	1.0000000e+00
0.17450573	0.18480696	0.19080706	0.20678279	0.22152266	0.22415717	0.23136644	0.23360386	0.23807869	0.23629099	0.7163309	0.73117203	0.73596591	0.74720366	0.73911142	0.72885644	0.72637452	0.73020488	0.71909049	0.71695122	0.67261159	0.68052817	0.69102235	0.68822185	0.67448327	0.66395447	0.65580819	0.64547968	0.63029984	0.62671098	0.56485203	0.55595667	0.55360588	0.55073616	0.53746981	0.52970341	0.51563834	0.50716364	0.50496543	0.4992023	1.0000000e+00
0.0	0.0063470136	0.012113986	0.021068522	0.035551435	0.049735211	0.056277048	0.05505549	0.070805033	0.091448476	0.59893132	0.6038914	0.59477215	0.58904875	0.58461469	0.58064233	0.57968218	0.57554702	0.56717202	0.56853288	0.51046337	0.52839696	0.53379845	0.54192211	0.54221	0.53670762	0.52935817	0.53465881	0.54859485	0.55542545	0.48433161	0.49037987	0.49517634	0.50576117	0.51071475	0.52410715	0.52033034	0.52176886	0.53710385	0.54823593	1.0000000e+00
0.43140843	0.42919075	0.44049298	0.44523212	0.44403405	0.44576184	0.44299992	0.4439973	0.46022242	0.47951223	0.92722935	0.91148216	0.89967291	0.88354576	0.87737969	0.8719916	0.86774981	0.87096585	0.87706895	0.88666418	0.90822199	0.91336615	0.91786417	0.92323192	0.91829954	0.91199985	0.9164631	0.92153686	0.92288801	0.92579823	0.66759784	0.66882045	0.67372726	0.67802401	0.67432971	0.66378829	0.66588568	0.66758906	0.67532848	0.68298734	1.0000000e+00
0.15947438	0.14111599	0.128828	0.12561616	0.12423311	0.12056035	0.11284163	0.10802641	0.10776174	0.1060093	0.75765926	0.74987333	0.72447586	0.71402603	0.70995558	0.71411876	0.69729756	0.67901535	0.66120986	0.64857542	0.69262567	0.67159147	0.65210682	0.65330556	0.65826579	0.65875853	0.6617672	0.65269286	0.66743424	0.69580193	0.59738498	0.59177151	0.58944154	0.59580348	0.59644379	0.60134687	0.59478191	0.5802179	0.57723631	0.57599678	1.0000000e+00
0.010776428	0.01211159	0.02693802	0.046694342	0.06175354	0.070819469	0.064708697	0.066172051	0.05829271	0.058484898	0.4713444	0.47797666	0.47930361	0.49346204	0.50866468	0.51922407	0.52273962	0.51777839	0.52482657	0.53538693	0.52794557	0.53997395	0.56260224	0.56479206	0.57743512	0.58022761	0.58675541	0.58483078	0.58535472	0.58857434	0.39898358	0.40314244	0.40686995	0.41904868	0.42880295	0.43820864	0.43697305	0.43872132	0.44595544	0.44854078	1.0000000e+00
0.13267909	0.12403236	0.11969909	0.11428701	0.11640711	0.12769657	0.14154028	0.15679331	0.17129017	0.18631521	0.82319774	0.81349824	0.79272265	0.78974692	0.793888	0.80284597	0.80306486	0.80667204	0.81929413	0.82607267	0.68615263	0.67476371	0.65350639	0.64251374	0.63159297	0.64439883	0.65477565	0.66532263	0.66540161	0.67564052	0.57908036	0.57962823	0.57894623	0.57337796	0.56556813	0.56592832	0.57191528	0.58034565	0.5818902	0.58962043	1.0000000e+00
0.15463057	0.14847295	0.16734337	0.16986082	0.17198924	0.17435634	0.1842284	0.19411431	0.20032674	0.20399514	0.67363174	0.67405167	0.69297807	0.69263679	0.69715055	0.69428964	0.69802887	0.7022651	0.7027134	0.70523378	0.72666772	0.71846495	0.71798977	0.70943661	0.71448626	0.72619374	0.73611953	0.74633377	0.74741291	0.74435308	0.60987388	0.61128966	0.61838328	0.61893608	0.61811456	0.61677851	0.61946946	0.62203934	0.61884197	0.6188939	1.0000000e+00
0.30063189	0.28511286	0.25937005	0.24913566	0.24226475	0.23823699	0.23613256	0.24307896	0.24327346	0.21812963	0.70425383	0.69329831	0.68530989	0.67597072	0.68258495	0.67832407	0.67516388	0.68102165	0.67863951	0.66006991	0.80030577	0.78429288	0.77043889	0.75168404	0.72839717	0.72470484	0.72818648	0.72729006	0.72881858	0.72222277	0.64047105	0.63780566	0.63041735	0.61582559	0.60672496	0.6013663	0.60403596	0.60638914	0.60732425	0.59687248	1.0000000e+00
